67
iD_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PVEM|PT|MC|PANAL|MORENA|PES|PAN_PRD_MC|PAN_PRD|PAN_MC|PRD_MC|PRI_PVEM_PANAL|PRI_PVEM|PRI_PANAL|PVEM_PANAL|PT_MORENA_PES|PT_MORENA|PT_PES|MORENA_PES|CNR|NULOS|TOTAL|RAC|JAMK|AMLO|JHRC|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
16|10|1236|C|1|0|1|700|54|17|194|Estrato 194|0||102|47|34|9|5|32|3|2|95|11|2|1|2|0|2|1|0|0|14|7|0|1|0|11|313|64|44|160|34|2018|7|1|18|41|55|1|N
16|11|1876|C|2|0|2|645|83|19|195|Estrato 195|0||111|14|45|52|3|23|0|1|195|7|2|1|0|0|0|0|0|0|5|2|0|1|0|13|368|69|49|233|4|2018|7|1|19|6|24|1|N
19|2|2423|B|1|0|1|577|6|16|213|Estrato 213|0||56|63|37|1|2|28|1|1|91|3|0|0|0|0|0|3|0|0|4|0|0|0|0|3|298|65|43|126|61|2018|7|1|19|0|15|1|N
19|2|2423|C|1|0|1|576|6|16|213|Estrato 213|0||56|48|31|0|2|25|1|1|105|3|0|1|0|0|0|0|0|0|2|3|0|0|1|4|290|50|34|138|63|2018|7|1|19|1|29|1|N
19|7|220|C|4|0|2|630|10|20|218|Estrato 218|0||18|60|42|0|0|178|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|335|60|42|178|55|2018|7|1|18|47|53|1|N
19|12|2392|C|3|0|1|669|32|22|223|Estrato 223|0||91|40|28|2|2|17|3|0|82|4|0|2|0|0|0|2|0|1|1|1|0|1|3|3|218|47|33|106|26|2018|7|1|18|41|33|1|N
20|3|1985|B|1|0|3|219|459|6|226|Estrato 226|0||47|0|33|2|0|18|0|7|105|0|0|0|0|0|0|0|0|0|2|1|0|0|0|3|171|2|40|126|0|2018|7|1|19|6|0|1|N
20|4|280|B|1|0|3|346|42|9|227|Estrato 227|0||98|7|9|51|2|12|3|3|127|5|0|1|0|0|0|0|0|0|4|0|0|3|0|7|237|62|14|151|3|2018|7|1|19|7|16|1|N
20|10|1285|B|1|0|2|440|241|16|233|Estrato 233|0||118|33|60|6|1|18|2|1|144|5|0|3|0|0|1|2|0|0|5|2|0|1|0|14|313|44|65|175|15|2018|7|1|19|2|44|1|N
22|1|259|C|1|0|3|506|13|15|260|Estrato 260|0||32|90|74|5|4|13|10|3|49|4|0|0|0|0|0|0|0|0|3|0|0|0|3|19|285|105|81|69|8|2018|7|1|19|7|16|1|N
22|2|627|C|12|0|2|693|16|9|261|Estrato 261|0||71|65|36|4|1|17|2|3|155|4|2|0|1|0|0|2|0|0|15|0|0|1|0|18|352|74|42|192|26|2018|7|1|19|8|20|1|N
22|3|307|B|1|0|1|504|14|2|262|Estrato 262|0||22|66|22|0|1|18|1|2|130|7|5|1|0|0|1|2|0|0|6|3|0|2|0|3|302|73|28|166|32|2018|7|1|19|6|19|1|N
22|3|343|C|1|0|1|666|14|2|262|Estrato 262|0||15|142|40|0|0|13|6|1|170|7|4|1|0|0|2|0|0|0|14|4|0|0|0|5|463|153|43|208|54|2018|7|1|19|0|57|1|N
22|3|751|C|1|0|1|589|14|3|262|Estrato 262|0||92|93|38|3|0|13|2|0|166|5|2|0|1|0|0|1|0|0|9|2|0|1|1|12|389|101|39|196|40|2018|7|1|18|56|10|1|N
22|3|832|B|1|0|1|642|14|3|262|Estrato 262|0||62|95|27|2|4|18|1|0|143|2|0|0|0|0|1|1|1|0|9|3|1|1|0|9|357|98|34|177|39|2018|7|1|18|58|52|1|N
23|2|800|C|1|0|1|408|7|15|266|Estrato 266|0||46|27|9|2|1|19|1|1|160|2|1|0|1|0|0|1|1|0|0|3|1|0|0|5|251|32|13|185|16|2018|7|1|19|4|17|1|N
24|3|691|B|1|0|3|275|24|10|271|Estrato 271|0||106|32|39|2|4|4|2|2|27|1|1|0|2|0|0|1|2|0|3|1|0|0|0|6|134|39|48|36|5|2018|7|1|19|8|54|1|N
25|3|598|B|1|0|3|187|3|10|278|Estrato 278|0||38|2|35|9|1|11|2|0|28|5|0|0|1|1|0|3|0|0|0|0|0|0|0|1|100|15|39|44|1|2018|7|1|19|7|31|1|N
28|3|687|B|1|0|2|629|22|9|302|Estrato 302|0||45|96|110|2|4|13|2|2|108|6|1|0|2|0|0|0|0|0|8|0|1|2|0|11|378|103|116|138|10|2018|7|1|19|5|40|1|N
28|3|1547|B|1|0|3|233|40|9|302|Estrato 302|0||86|38|17|4|0|7|2|1|50|7|0|0|1|0|0|1|0|0|2|0|0|1|0|5|142|45|19|67|6|2018|7|1|18|54|53|1|N
28|5|1568|B|1|0|1|632|41|14|304|Estrato 304|0||49|117|73|2|0|17|1|1|140|10|3|1|1|0|0|0|1|0|9|2|0|0|1|11|439|125|75|178|49|2018|7|1|19|1|11|1|N
28|6|266|E|2|0|2|279|11|16|305|Estrato 305|0||31|112|21|2|0|10|3|1|40|2|1|0|0|0|0|0|0|0|3|1|0|2|0|2|203|118|22|58|3|2018|7|1|18|55|34|1|N
30|10|1961|C|1|0|1|563|89|10|325|Estrato 325|14|Estrato 14|45|76|16|2|1|5|1|0|236|1|3|0|0|0|0|0|0|0|1|2|0|1|2|5|369|82|17|246|17|2018|7|1|18|59|39|1|N
32|1|286|B|1|0|3|122|10|7|347|Estrato 347|0||143|7|7|2|1|7|0|1|45|0|1|0|0|0|0|0|0|0|1|1|0|0|0|6|79|10|9|54|0|2018|7|1|18|59|0|1|N
32|1|383|B|1|0|3|148|13|6|347|Estrato 347|0||28|30|27|1|0|4|1|2|18|1|3|0|1|1|0|0|0|0|0|0|0|1|0|5|104|37|29|24|9|2018|7|1|18|38|17|1|N
32|1|1323|C|1|0|1|392|42|17|347|Estrato 347|0||60|39|50|13|6|14|2|4|70|4|1|1|0|0|1|0|0|0|2|1|1|0|0|11|228|56|61|92|8|2018|7|1|19|5|26|1|N
32|2|565|B|1|0|3|132|18|13|348|Estrato 348|0||97|24|18|1|2|11|1|1|22|2|1|1|0|0|0|0|0|0|0|0|0|1|0|5|90|28|21|36|0|2018|7|1|19|2|21|1|N
32|2|647|C|1|0|2|450|20|10|348|Estrato 348|0||28|55|38|2|11|16|4|1|103|3|3|1|0|0|0|0|0|0|3|1|0|0|0|5|270|65|50|126|24|2018|7|1|19|6|56|1|N
32|3|413|B|1|0|3|440|14|18|349|Estrato 349|0||37|20|171|1|0|14|1|2|91|0|0|0|0|0|2|1|0|0|3|2|0|1|0|5|320|22|176|111|6|2018|7|1|19|4|50|1|N
32|3|737|B|1|0|1|626|22|18|349|Estrato 349|0||46|118|61|2|5|59|4|2|57|3|1|0|0|0|0|0|0|0|4|6|0|0|0|9|339|125|68|129|8|2018|7|1|19|0|10|1|N
32|3|834|B|1|0|3|295|26|12|349|Estrato 349|0||21|20|55|4|2|5|1|68|37|0|0|0|0|0|0|0|1|0|0|1|0|0|0|3|199|25|126|43|2|2018|7|1|19|8|22|1|N
32|3|871|B|1|0|3|356|27|12|349|Estrato 349|0||11|21|17|3|1|4|1|97|173|9|0|0|0|0|0|0|2|0|0|0|0|0|0|1|330|25|117|186|1|2018|7|1|18|57|50|1|N
